person_id,keyword,paper_year
361,middleware ginga,2008
361,interactive digital tv applications,2008
361,nested context language,2008
361,user studies,2008
7,cbir,2008
7,evaluation,2008
7,human-computer interaction,2008
7,quis,2008
34,cbir,2008
34,evaluation,2008
34,human-computer interaction,2008
34,quis,2008
41,adaptive systems,2008
41,e-learning,2008
41,intelligent agents,2008
41,adaptive systems,2008
41,e-learning,2008
41,intelligent agents,2008
254,adaptive systems,2008
254,e-learning,2008
254,intelligent agents,2008
254,adaptive systems,2008
254,e-learning,2008
254,intelligent agents,2008
377,adaptive systems,2008
377,e-learning,2008
377,intelligent agents,2008
517,adaptive systems,2008
517,e-learning,2008
517,intelligent agents,2008
517,adaptive systems,2008
517,e-learning,2008
517,intelligent agents,2008
397,personality traits,2008
397,recommendation,2008
397,reputation,2008
397,user psychological profile,2008
425,personality traits,2008
425,recommendation,2008
425,reputation,2008
425,user psychological profile,2008
524,personality traits,2008
524,recommendation,2008
524,reputation,2008
524,user psychological profile,2008
329,sistemas colaborativos,2008
329,frameworks,2008
329,modelos,2008
399,sistemas colaborativos,2008
399,frameworks,2008
399,modelos,2008
8,agile development,2008
8,institutionalization of usability,2008
8,iso tr 18529,2008
8,p-cmm,2008
8,usability maturity,2008
153,agile development,2008
153,institutionalization of usability,2008
153,iso tr 18529,2008
153,p-cmm,2008
153,usability maturity,2008
184,agile development,2008
184,institutionalization of usability,2008
184,iso tr 18529,2008
184,p-cmm,2008
184,usability maturity,2008
52,linguagens de descrição,2008
52,end-user development,2008
52,end-user programming,2008
52,extensão de sistemas,2008
52,especificação de sistemas,2008
117,linguagens de descrição,2008
117,end-user development,2008
117,end-user programming,2008
117,extensão de sistemas,2008
117,especificação de sistemas,2008
45,computer aided musical education,2008
45,human factors and children,2008
180,computer aided musical education,2008
180,human factors and children,2008
421,computer aided musical education,2008
421,human factors and children,2008
73,old people,2010
73,mobile,2010
73,user interface,2010
351,old people,2010
351,mobile,2010
351,user interface,2010
356,design,2010
356,entrevistas,2010
356,metodologia,2010
356,pda,2010
356,estatística,2010
356,usabilidade,2010
356,design,2010
356,entrevistas,2010
356,metodologia,2010
356,pda,2010
356,estatística,2010
356,usabilidade,2010
443,design,2010
443,entrevistas,2010
443,metodologia,2010
443,pda,2010
443,estatística,2010
443,usabilidade,2010
519,design,2010
519,entrevistas,2010
519,metodologia,2010
519,pda,2010
519,estatística,2010
519,usabilidade,2010
469,sistemas colaborativos,2010
469,ferramentas epistêmicas,2010
469,manas,2010
469,comunicação mediada,2010
469,engenharia semiótica,2010
469,impacto social,2010
494,sistemas colaborativos,2010
494,ferramentas epistêmicas,2010
494,manas,2010
494,comunicação mediada,2010
494,engenharia semiótica,2010
494,impacto social,2010
399,accessibility,2010
399,digital divide,2010
399,website evaluation,2010
550,accessibility,2010
550,digital divide,2010
550,website evaluation,2010
192,método de avaliação de comunicabilidade,2010
192,software educacional,2010
192,engenharia semiótica,2010
232,método de avaliação de comunicabilidade,2010
232,software educacional,2010
232,engenharia semiótica,2010
469,método de avaliação de comunicabilidade,2010
469,software educacional,2010
469,engenharia semiótica,2010
174,awareness,2010
174,communication,2010
174,inclusive social networks,2010
174,instant messaging tools,2010
174,organizational semiotics,2010
174,participatory design,2010
301,awareness,2010
301,communication,2010
301,inclusive social networks,2010
301,instant messaging tools,2010
301,organizational semiotics,2010
301,participatory design,2010
301,awareness,2010
301,communication,2010
301,inclusive social networks,2010
301,instant messaging tools,2010
301,organizational semiotics,2010
301,participatory design,2010
329,awareness,2010
329,communication,2010
329,inclusive social networks,2010
329,instant messaging tools,2010
329,organizational semiotics,2010
329,participatory design,2010
365,awareness,2010
365,communication,2010
365,inclusive social networks,2010
365,instant messaging tools,2010
365,organizational semiotics,2010
365,participatory design,2010
399,awareness,2010
399,communication,2010
399,inclusive social networks,2010
399,instant messaging tools,2010
399,organizational semiotics,2010
399,participatory design,2010
520,interaction design,2010
520,interaction modeling,2010
520,semiotic engineering,2010
549,interaction design,2010
549,interaction modeling,2010
549,semiotic engineering,2010
468,enciclopédia colaborativa,2010
468,qualidade,2010
468,engenharia semiótica,2010
468,método de inspeção semiótica,2010
468,wikipedia,2010
469,enciclopédia colaborativa,2010
469,qualidade,2010
469,engenharia semiótica,2010
469,método de inspeção semiótica,2010
469,wikipedia,2010
8,interação humano computador,2010
8,validação,2010
8,verificação,2010
184,interação humano computador,2010
184,validação,2010
184,verificação,2010
108,accessibility,2010
108,additional content,2010
108,cognitive psychology,2010
108,digital tv,2010
108,human-computer interaction,2010
108,comprehension of video,2010
194,accessibility,2010
194,additional content,2010
194,cognitive psychology,2010
194,digital tv,2010
194,human-computer interaction,2010
194,comprehension of video,2010
306,accessibility,2010
306,additional content,2010
306,cognitive psychology,2010
306,digital tv,2010
306,human-computer interaction,2010
306,comprehension of video,2010
441,accessibility,2010
441,additional content,2010
441,cognitive psychology,2010
441,digital tv,2010
441,human-computer interaction,2010
441,comprehension of video,2010
399,flexible systems,2010
399,norms,2010
399,participatory design,2010
399,tailoring,2010
399,user interface design,2010
552,flexible systems,2010
552,norms,2010
552,participatory design,2010
552,tailoring,2010
552,user interface design,2010
174,design rationale,2010
174,inclusive social networks,2010
174,meta-communication,2010
174,socially aware design,2010
399,design rationale,2010
399,inclusive social networks,2010
399,meta-communication,2010
399,socially aware design,2010
140,computer music,2010
140,interaction design patterns,2010
140,mobile devices,2010
140,mobile interaction design,2010
140,mobile music,2010
166,computer music,2010
166,interaction design patterns,2010
166,mobile devices,2010
166,mobile interaction design,2010
166,mobile music,2010
171,computer music,2010
171,interaction design patterns,2010
171,mobile devices,2010
171,mobile interaction design,2010
171,mobile music,2010
350,computer music,2010
350,interaction design patterns,2010
350,mobile devices,2010
350,mobile interaction design,2010
350,mobile music,2010
377,computer music,2010
377,interaction design patterns,2010
377,mobile devices,2010
377,mobile interaction design,2010
377,mobile music,2010
341,celulares,2010
341,padrões de projeto,2010
341,web móvel,2010
341,personas,2010
341,w3c,2010
410,celulares,2010
410,padrões de projeto,2010
410,web móvel,2010
410,personas,2010
410,w3c,2010
457,celulares,2010
457,padrões de projeto,2010
457,web móvel,2010
457,personas,2010
457,w3c,2010
412,diálogo,2010
412,sistemas de ajuda online,2010
419,diálogo,2010
419,sistemas de ajuda online,2010
399,software social,2010
399,web social,2010
399,valores,2010
485,software social,2010
485,web social,2010
485,valores,2010
511,software social,2010
511,web social,2010
511,valores,2010
96,3d gesture recognition,2010
96,gesture interface,2010
96,interaction in 3d virtual environments,2010
516,3d gesture recognition,2010
516,gesture interface,2010
516,interaction in 3d virtual environments,2010
329,evaluation,2010
329,universal design,2010
329,web accessibility guidelines,2010
399,evaluation,2010
399,universal design,2010
399,web accessibility guidelines,2010
419,baseada em modelos,2010
419,engenharia de software,2010
419,uml,2010
419,avaliação de usabilidade,2010
543,baseada em modelos,2010
543,engenharia de software,2010
543,uml,2010
543,avaliação de usabilidade,2010
258,digital games,2011
258,heuristic evaluation,2011
258,playability,2011
299,digital games,2011
299,heuristic evaluation,2011
299,playability,2011
537,digital games,2011
537,heuristic evaluation,2011
537,playability,2011
540,digital games,2011
540,heuristic evaluation,2011
540,playability,2011
540,digital games,2011
540,heuristic evaluation,2011
540,playability,2011
259,innovation,2011
259,interactive surfaces,2011
259,multi-tactile interfaces,2011
259,speech recognition,2011
259,voice interfaces,2011
432,innovation,2011
432,interactive surfaces,2011
432,multi-tactile interfaces,2011
432,speech recognition,2011
432,voice interfaces,2011
436,innovation,2011
436,interactive surfaces,2011
436,multi-tactile interfaces,2011
436,speech recognition,2011
436,voice interfaces,2011
503,innovation,2011
503,interactive surfaces,2011
503,multi-tactile interfaces,2011
503,speech recognition,2011
503,voice interfaces,2011
32,metodologia híbrida,2011
32,aplicação multimodal,2011
32,interface multimodal com o usuário,2011
32,avaliação de usabilidade,2011
46,metodologia híbrida,2011
46,aplicação multimodal,2011
46,interface multimodal com o usuário,2011
46,avaliação de usabilidade,2011
151,metodologia híbrida,2011
151,aplicação multimodal,2011
151,interface multimodal com o usuário,2011
151,avaliação de usabilidade,2011
285,metodologia híbrida,2011
285,aplicação multimodal,2011
285,interface multimodal com o usuário,2011
285,avaliação de usabilidade,2011
233,surdos,2011
233,comunidades online,2011
233,engenharia semiótica,2011
233,sociabilidade,2011
233,redes sociais,2011
363,surdos,2011
363,comunidades online,2011
363,engenharia semiótica,2011
363,sociabilidade,2011
363,redes sociais,2011
469,surdos,2011
469,comunidades online,2011
469,engenharia semiótica,2011
469,sociabilidade,2011
469,redes sociais,2011
136,assistive technology,2011
136,computer-aided therapy,2011
136,participatory design,2011
136,verbally impaired people,2011
341,assistive technology,2011
341,computer-aided therapy,2011
341,participatory design,2011
341,verbally impaired people,2011
345,assistive technology,2011
345,computer-aided therapy,2011
345,participatory design,2011
345,verbally impaired people,2011
68,cerebral palsy,2011
68,social inclusion,2011
68,web accessibility,2011
75,cerebral palsy,2011
75,social inclusion,2011
75,web accessibility,2011
157,cerebral palsy,2011
157,social inclusion,2011
157,web accessibility,2011
519,cerebral palsy,2011
519,social inclusion,2011
519,web accessibility,2011
136,digital legacy,2011
136,digital life and death,2011
136,posthumous interaction,2011
136,social web,2011
136,volition,2011
254,cultural aspects of hci,2011
254,cultural-aware issues,2011
254,internationalization,2011
254,localization,2011
254,cultural aspects of hci,2011
254,cultural-aware issues,2011
254,internationalization,2011
254,localization,2011
288,cultural aspects of hci,2011
288,cultural-aware issues,2011
