,paper_id,paper_year,paper_title,paper_language,paper_num_authors,paper_theme,paper_acm_key,paper_acm_category,paper_acm_terms,paper_abstract_PT,paper_abstract_EN,paper_abstract_ES
27,4533,1999,UMA PROPOSTA DE INTERFACE DE SOFTWARE ORIENTADA À LINGUAGEM DE SINAIS,PT-BR,2,,,,,"A linguagem de interação apresentada em uma interface de software é um dos pontos críticos para a aceitação ou não deste software. Então para o desenvolvimento efetivo da linguagem de interação, é necessário conhecer o usuário e considerar suas necessidades e habilidades, para dentro do possível apresentar a linguagem da interface o mais próximo possível da linguagem natural deste usuário. Considerando este fator, é que este trabalho apresenta uma proposta de introduzir a linguagem de sinais, que é considerada a linguagem natural de pessoas Surdas, no projeto de interfaces. Para este fim o trabalho apresenta um sistema de escrita de sinais, através deste sistema formula a grafia de termos técnicos, que podem ser utilizados em interfaces de software e apresenta um exemplo de aplicação real destes termos.","One  of  the  most  critical  points  in  the  user  Interface  area,with  affect  the  software  acceptance  is  the  interactionlanguage  used  by  this  software.  The  effective  developmentof  na  interaction  language  requires  a  good  knowledge  ofuser’s  skills  and  needs,  in  order  to  project  the  languageused  in  the  interface  as  near  the  user’s  natural  language  aspossible.Thus,  the  main  objective  of  this  paper  is  the  introduction  ofa  new  way  to  fullfil  this  in  deaf  user’s  interface  project.Our  proposition  is  the  use  of  Sign  Writing  wich  is  a  writtencorrespondent  to  the  gestural  language  used  by  deafpeople.The  paper  also  shows  a  set  of  sample  terms  constructed  inSign  Writing.",
28,4534,2000,A tecnologia da intimidade,PT-BR,1,,,,,"Resultados inesperados de uma pesquisa realizada com “usuários pesados” da Internet, que a esta se conectam pelo menos duas horas por dia, mostram que estão surgindo estratégias online de preservação da intimidade que diferem bastante daquelas utilizadas em nossos vários tipos de relacionamento offline. Nessa nova tecnologia da intimidade, que é discutida a partir da clássica forma de auto-proteção que conhecemos como “reserva”, os próprios recursos tecnológicos disponíveis são utilizados pelos usuários de forma a controlar sua auto-exposição aos outros.",,
29,4535,2000,Avaliando a meta-comunicação designer-usuário de interface,PT-BR,2,design de software,,,,"Design de software visto como um processo iterativo no qual propostas são continuamente desenvolvidas, usadas e avaliadas, têm trazido o foco das técnicas e métodos de avaliação de interfaces para dentro do próprio processo de design. Métodos de avaliação de interfaces devem ser considerados, portanto, no contexto do modelo adotado para o processo de design do software. Neste trabalho focamos no entendimento da Engenharia Semiótica para interfaces e propomos um método baseado na verificação da efetividade da meta-comunicação designer-usuário, presente na interface do software.",,
30,4536,2000,Especificação de Método de Avaliação Ergonômica de Usabilidade para Sites/Web de Comércio Eletrônico,PT-BR,3,comércio eletrônico,,,,"Este artigo trata do desenvolvimento de um método de avaliação baseado em conhecimentos ergonômicos explícitos e na participação de usuários e projetistas em atividades de inspeção avaliativas rápidas e baratas, de modo a identificar os problemas ergonômicos mais flagrantes em sites/web para comércio eletrônico. São descritas as atividades envolvidas para a concepção do método, que é apresentado com detalhes sobre sua natureza, seus processos e os documentos que o implementam. As limitações dessa abordagem são ressaltadas ao final do artigo.",,
31,4537,2000,Missing and declining affordances: Are these appropriate concepts?,EN,3,,,,,,"The concept of affordance has been brought to HCI by Don Norman, who has recently protested against its misuse by designers. They say they will put affordances in the interface, or afford this or that to the users, but Norman points out that affordances only exist inasmuch as they are perceived by users. Therefore, it doesn?t make sense to use the term as designers do. This paper takes the designers? phrases as a spontaneous expression of design intent and explores the correspondences between these and two of the phenomena captured by communicability evaluation: missing and declining affordances. It highlights some useful distinctions between levels of affordances, and hints at possible links between communicative and cognitive perspectives. It suggests that framing affordances within a broader communicative dimension, and taking advantage of the rhetoric that people use to describe what they are doing, can bring interesting insights to design.",
32,4538,2000,Guia-GEPESE: Um guia de recomendações específico para software educacional,PT-BR,4,software educacional,,,,"Interfaces eficientes, atrativas e com bons níveis de usabilidade são essenciais para o sucesso de qualquer aplicação. Porém, tratando-se de softwares educacionais, tais características são ainda mais relevantes, principalmente se aliadas a questões educacionais. De fato, devido às particularidades envolvidas no projeto de software educacional, os diferentes tipos de soluções genéricas existentes para suportar a concepção e avaliação de interfaces não são totalmente adequados para este tipo de interface. Esta constatação nos conduziu a tentar inserir mais especificidade e mais especialização em inúmeros métodos e técnicas de concepção e avaliação visando sua aplicação para interfaces de software educacional. Neste artigo, busca-se propor e avaliar a utilização do Guia-GEPESE, um Guia de Recomendações para auxílio no desenvolvimento de interfaces com usabilidade em softwares educacionais do tipo hipertexto/hipermídia informativo em CD-ROM.",,
33,4539,2000,Uma modalidade de comunicação mediada por computador e suas várias interFACES,PT-BR,2,comunicação,,,,"Este trabalho analisa a tendência do design de interfaces em uma modalidade sincrônica de comunicação mediada por computador amplamente utilizada: o bate-papo. São analisadas cinco propostas de design e discutidas as estratégias de representação de informação adotadas em cada uma. Desse estudo, pode-se concluir que existe uma busca pelo design de interfaces que possibilite, de maneira mais próxima, o modo de comunicação face a face. Essa tendência está sendo fortemente subsidiada por estudos da Sociologia que mostram a importância das formas de comunicação disponíveis na formação de sociedades virtuais.",,
34,4540,2000,Aspectos cognitivos da interação humano-computador multimídia,PT-BR,3,,,,,"Este artigo destaca a importância da abordagem ergonômica em projetos de interfaces humano-computador multimídia e faz uma revisão sobre os aspectos cognitivos associados a este tipo de interação. Como cada mídia ? texto, imagem, vídeo, animação e áudio ? possui suas próprias características peculiares, e existe a necessidade dos projetistas de conhecer e acessar informações sobre projeto multimídia organizadas de acordo com essas características, foi realizada uma compilação de recomendações ergonômicas para projeto de aplicativos multimídia referentes ao uso adequado destas mídias de acordo com o tipo de informação a ser transmitida a fim de se obter uma melhor transferência de informação.",,
35,4541,2000,Uma ferramenta de apoio ao registro da interação humano-computador,PT-BR,2,,,,,"Este trabalho apresenta uma revisão sobre métodos e técnicas de avaliação de usabilidade; apresenta também a ferramenta SPYxSPY que registra a interação humano-computador em ambiente Windows, utilizando a técnica de logging de software. A ferramenta foi desenvolvida utilizando a metodologia de prototipação evolutiva, e se constitui em um instrumento adicional para a realização de testes de usabilidade.","NA
",
36,4542,2000,Método de avaliação de usabilidade de software a partir da satisfação de usuários e da aplicação de quesitos da norma ISO 9241,PT-BR,2,,,,,"Este artigo apresenta uma atividade de avaliação da satisfação de clientes de empresas fornecedoras de software a partir do questionário ISONORM, baseado nos princípios de diálogo previstos na parte 10 da norma ISO 9241. O artigo mostra ainda como associar o grau de satisfação dos usuários e os quesitos de diversas partes da norma ISO 9241, para a identificação objetiva de falhas de usabilidade dos sistemas.",,
37,4543,2000,Modelo e Arquitetura de Sistemas de Help Online,PT-BR,3,,,,,"Sistemas de ajuda (help) são pouco utilizados e, quando o são, costumam não auxiliar o usuário em esclarecer suas dúvidas. Isto ocorre com freqüência porque estes sistemas são comumente construídos ao final do processo de desenvolvimento da aplicação. Este artigo propõe um modelo e uma arquitetura de sistemas de help online, seguindo uma abordagem semiótica, onde o sistema de help é planejado e construído durante todo o processo de desenvolvimento da aplicação.",,
